study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202145		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/003/SRR9439213/SRR9439213.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202146		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/006/SRR9439216/SRR9439216.fastq.gz	Sequencing XENOPUS TROPICALIS
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/000/SRR9439220/SRR9439220.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202147		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/003/SRR9439223/SRR9439223.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202152		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/005/SRR9439225/SRR9439225.fastq.gz	Sequencing XENOPUS TROPICALIS
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/006/SRR9439226/SRR9439226.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202154		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/007/SRR9439227/SRR9439227.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202159		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202160		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/009/SRR9439229/SRR9439229.fastq.gz	Sequencing XENOPUS TROPICALIS
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/004/SRR9439234/SRR9439234.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202161		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	JGI XENOPUS TROPICALIS	SRA911879	OTHER	SRR9439235	ftp.sra.ebi.ac.uk/vol1/fastq/SRR943/005/SRR9439235/SRR9439235.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA956801	8364	PRJNA956801	SRA1622976	RNA-Seq	SRR24202164		The Alteration of Xenopus tropical Trade-off Strategy Triggered by Warm Temperature Promotes Self-defense but Attenuates Sexual Dimorphism of Gene Expression
	8364	TIGR XENOPUS TROPICALIS	SRA912298	CLONEEND	SRR9495426	ftp.sra.ebi.ac.uk/vol1/fastq/SRR949/006/SRR9495426/SRR9495426.fastq.gz	Sequencing XENOPUS TROPICALIS
	8364	WUGSC XENOPUS TROPICALIS	SRA912627	OTHER	SRR9548164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR954/004/SRR9548164/SRR9548164.fastq.gz	Sequencing XENOPUS TROPICALIS
PRJNA963219	8364	GSE231325	SRA1629650	RNA-Seq	SRR24356036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/036/SRR24356036/SRR24356036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/036/SRR24356036/SRR24356036_2.fastq.gz	LCM-RNA-Seq data obtained from Xenopus tropicalis chondrocytes and osteoblasts
PRJNA550407	8364	GSE133220	SRA912867	RNA-Seq	SRR9589029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/009/SRR9589029/SRR9589029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/009/SRR9589029/SRR9589029_2.fastq.gz	Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type Xenopus tropicalis Tail and Notochord During Metamorphosis
PRJNA963219	8364	GSE231325	SRA1629650	RNA-Seq	SRR24356037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/037/SRR24356037/SRR24356037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/037/SRR24356037/SRR24356037_2.fastq.gz	LCM-RNA-Seq data obtained from Xenopus tropicalis chondrocytes and osteoblasts
PRJNA550407	8364	GSE133220	SRA912867	RNA-Seq	SRR9589033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/003/SRR9589033/SRR9589033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/003/SRR9589033/SRR9589033_2.fastq.gz	Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type Xenopus tropicalis Tail and Notochord During Metamorphosis
PRJNA963219	8364	GSE231325	SRA1629650	RNA-Seq	SRR24356040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/040/SRR24356040/SRR24356040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/040/SRR24356040/SRR24356040_2.fastq.gz	LCM-RNA-Seq data obtained from Xenopus tropicalis chondrocytes and osteoblasts
PRJNA550407	8364	GSE133220	SRA912867	RNA-Seq	SRR9589035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/005/SRR9589035/SRR9589035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR958/005/SRR9589035/SRR9589035_2.fastq.gz	Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type Xenopus tropicalis Tail and Notochord During Metamorphosis
PRJNA556878	8364	PRJNA556878	SRA930232	RNA-Seq	SRR9878358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9878358/SRR9878358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9878358/SRR9878358_2.fastq.gz	Xenopus tropicalis strain:nigerians Transcriptome or Gene expression
PRJNA963219	8364	GSE231325	SRA1629650	RNA-Seq	SRR24356043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/043/SRR24356043/SRR24356043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR243/043/SRR24356043/SRR24356043_2.fastq.gz	LCM-RNA-Seq data obtained from Xenopus tropicalis chondrocytes and osteoblasts
PRJNA556878	8364	PRJNA556878	SRA930232	RNA-Seq	SRR9878359	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9878359/SRR9878359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9878359/SRR9878359_2.fastq.gz	Xenopus tropicalis strain:nigerians Transcriptome or Gene expression
PRJNA144001	8364	GSE30067	SRA038449	RNA-Seq	SRR285187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR285/SRR285187/SRR285187.fastq.gz	Deep sequencing of small RNAs in the Xenopus tropicalis gastrula
PRJNA556878	8364	PRJNA556878	SRA930232	RNA-Seq	SRR9878361	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9878361/SRR9878361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9878361/SRR9878361_2.fastq.gz	Xenopus tropicalis strain:nigerians Transcriptome or Gene expression
PRJNA302214	8364	PRJNA302214	SRA311803	RNA-Seq	SRR2918051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/001/SRR2918051/SRR2918051.fastq.gz	Xenopus tropicalis oocyte transcriptome
PRJNA556878	8364	PRJNA556878	SRA930232	RNA-Seq	SRR9878363	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9878363/SRR9878363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9878363/SRR9878363_2.fastq.gz	Xenopus tropicalis strain:nigerians Transcriptome or Gene expression
PRJNA302214	8364	PRJNA302214	SRA311873	RNA-Seq	SRR2919015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/005/SRR2919015/SRR2919015.fastq.gz	Xenopus tropicalis oocyte transcriptome
PRJNA302214	8364	PRJNA302214	SRA311878	RNA-Seq	SRR2919118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR291/008/SRR2919118/SRR2919118.fastq.gz	Xenopus tropicalis oocyte transcriptome
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2932718/SRR2932718.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932719	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2932719/SRR2932719.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/001/SRR2932721/SRR2932721.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932725	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/005/SRR2932725/SRR2932725.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/009/SRR2932729/SRR2932729.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/000/SRR2932730/SRR2932730.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA301904	8364	GSE74919	SRA310866	RNA-Seq	SRR2932738	ftp.sra.ebi.ac.uk/vol1/fastq/SRR293/008/SRR2932738/SRR2932738.fastq.gz	Whole transcriptome target sequencing: profiling  gene expression and alternative polyadenylation with one pipeline.
PRJNA275011	8364	GSE65785	SRA237121	RNA-Seq	SRR2972862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/002/SRR2972862/SRR2972862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/002/SRR2972862/SRR2972862_2.fastq.gz	Measuring Absolute RNA Copy Numbers at High Temporal Resolution Reveals Transcriptome Kinetics in Development
PRJNA275011	8364	GSE65785	SRA237121	RNA-Seq	SRR2972864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/004/SRR2972864/SRR2972864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/004/SRR2972864/SRR2972864_2.fastq.gz	Measuring Absolute RNA Copy Numbers at High Temporal Resolution Reveals Transcriptome Kinetics in Development
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR3027514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR302/004/SRR3027514/SRR3027514.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR3027517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR302/007/SRR3027517/SRR3027517.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR3027520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR302/000/SRR3027520/SRR3027520.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR3027521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR302/001/SRR3027521/SRR3027521.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	RNA-Seq	SRR3027522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR302/002/SRR3027522/SRR3027522.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA306135	8364	PRJNA306135	SRA311948	RNA-Seq	SRR3036913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/003/SRR3036913/SRR3036913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR303/003/SRR3036913/SRR3036913_2.fastq.gz	Xenopus tropicalis strain:Ivory coast Raw sequence reads
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/007/SRR1980167/SRR1980167.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980168	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/008/SRR1980168/SRR1980168.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/009/SRR1980169/SRR1980169.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/002/SRR1980182/SRR1980182.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/004/SRR1980184/SRR1980184.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA281501	8364	GSE67974	SRA259887	ChIP-Seq	SRR1980185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR198/005/SRR1980185/SRR1980185.fastq.gz	Embryonic transcription is controlled by maternally defined chromatin state
PRJNA186646	8364	GSE43520	SRA064905	RNA-Seq	SRR649391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR649/SRR649391/SRR649391.fastq.gz	The evolution of lncRNA repertoires and expression patterns in tetrapods
PRJNA186646	8364	GSE43520	SRA064905	RNA-Seq	SRR649395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR649/SRR649395/SRR649395.fastq.gz	The evolution of lncRNA repertoires and expression patterns in tetrapods
PRJNA186646	8364	GSE43520	SRA064905	RNA-Seq	SRR649400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR649/SRR649400/SRR649400.fastq.gz	The evolution of lncRNA repertoires and expression patterns in tetrapods
PRJNA432702	8364	GSE110063	SRA655102	RNA-Seq	SRR6666806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6666806/SRR6666806.fastq.gz	Profiling of alternative transcription start sites and alternative polyadenylation sites in Xenopus tropicalis
PRJNA432702	8364	GSE110063	SRA655102	RNA-Seq	SRR6666811	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/001/SRR6666811/SRR6666811.fastq.gz	Profiling of alternative transcription start sites and alternative polyadenylation sites in Xenopus tropicalis
PRJNA432702	8364	GSE110063	SRA655102	RNA-Seq	SRR6666815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/005/SRR6666815/SRR6666815.fastq.gz	Profiling of alternative transcription start sites and alternative polyadenylation sites in Xenopus tropicalis
PRJNA432702	8364	GSE110063	SRA655102	RNA-Seq	SRR6666816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/006/SRR6666816/SRR6666816.fastq.gz	Profiling of alternative transcription start sites and alternative polyadenylation sites in Xenopus tropicalis
PRJNA432702	8364	GSE110063	SRA655102	RNA-Seq	SRR6666822	ftp.sra.ebi.ac.uk/vol1/fastq/SRR666/002/SRR6666822/SRR6666822.fastq.gz	Profiling of alternative transcription start sites and alternative polyadenylation sites in Xenopus tropicalis
PRJNA316313	8364	PRJNA316313	SRA395141	RNA-Seq	SRR3420413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR342/003/SRR3420413/SRR3420413.fastq.gz	Codon optimality and mRNA decay in zebrafish and Xenopus
PRJNA316313	8364	PRJNA316313	SRA395141	RNA-Seq	SRR3420422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR342/002/SRR3420422/SRR3420422.fastq.gz	Codon optimality and mRNA decay in zebrafish and Xenopus
PRJNA316313	8364	PRJNA316313	SRA395141	RNA-Seq	SRR3420425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR342/005/SRR3420425/SRR3420425.fastq.gz	Codon optimality and mRNA decay in zebrafish and Xenopus
PRJNA316313	8364	PRJNA316313	SRA395141	RNA-Seq	SRR3420427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR342/007/SRR3420427/SRR3420427.fastq.gz	Codon optimality and mRNA decay in zebrafish and Xenopus
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509725	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/005/SRR3509725/SRR3509725.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509727	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/007/SRR3509727/SRR3509727.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509728	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/008/SRR3509728/SRR3509728.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509729	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/009/SRR3509729/SRR3509729.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/000/SRR3509730/SRR3509730.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA321667	8364	GSE81458	SRA425738	RNA-Seq	SRR3509734	ftp.sra.ebi.ac.uk/vol1/fastq/SRR350/004/SRR3509734/SRR3509734.fastq.gz	Regional expression of X. tropicalis transcription factors in early gastrula embryos
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620839	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/009/SRR3620839/SRR3620839.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620851	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/001/SRR3620851/SRR3620851.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/003/SRR3620853/SRR3620853.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620865	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/005/SRR3620865/SRR3620865.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620866	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/006/SRR3620866/SRR3620866.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620867	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/007/SRR3620867/SRR3620867.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA324187	8364	GSE82153	SRA430469	ChIP-Seq	SRR3620868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR362/008/SRR3620868/SRR3620868.fastq.gz	CDK9 knock-out Xenopus tropicalis
PRJNA338166	8364	GSE85273	SRA449640	ChIP-Seq	SRR4011705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR401/005/SRR4011705/SRR4011705.fastq.gz	Foxh1 marks the embryonic genome prior to the activation of the mesendoderm gene regulatory program
PRJNA338166	8364	GSE85273	SRA449640	ChIP-Seq	SRR4011707	ftp.sra.ebi.ac.uk/vol1/fastq/SRR401/007/SRR4011707/SRR4011707.fastq.gz	Foxh1 marks the embryonic genome prior to the activation of the mesendoderm gene regulatory program
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435588	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/008/SRR4435588/SRR4435588.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/009/SRR4435589/SRR4435589.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/000/SRR4435590/SRR4435590.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435591	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/001/SRR4435591/SRR4435591.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/003/SRR4435593/SRR4435593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/003/SRR4435593/SRR4435593_2.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/005/SRR4435595/SRR4435595.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA349464	8364	GSE88975	SRA486089	RNA-Seq	SRR4435596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR443/006/SRR4435596/SRR4435596.fastq.gz	RNA-Seq of Xenopus tail regeneration
PRJNA350509	8364	GSE89165	SRA486795	RNA-Seq	SRR4449921	ftp.sra.ebi.ac.uk/vol1/fastq/SRR444/001/SRR4449921/SRR4449921.fastq.gz	Usage of Alternative Polyadenylation Sites Differs Dramatically Between Male and Female Xenopus tropicalis.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489439/SRR489439_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489439/SRR489439_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489440/SRR489440_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489440/SRR489440_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489441	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489441/SRR489441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489441/SRR489441_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489443/SRR489443_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489443/SRR489443_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489444/SRR489444_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489444/SRR489444_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489446	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489446/SRR489446_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489446/SRR489446_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489450/SRR489450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489450/SRR489450_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
PRJNA160141	8364	GSE37452	SRA051954	RNA-Seq	SRR489455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489455/SRR489455_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR489/SRR489455/SRR489455_2.fastq.gz	RNA sequencing reveals diverse and dynamic repertoire of the Xenopus tropicalis transcriptome over development.
