study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJNA760351	8355	GSE183350	SRA1288414	ChIP-Seq	SRR15712081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/081/SRR15712081/SRR15712081.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System assayed by 5hmC MeDIP and by ChIP-seq for Histone Markers
PRJNA448780	8355	GSE112718	SRA681856	RNA-Seq	SRR6941643	ftp.sra.ebi.ac.uk/vol1/fastq/SRR694/003/SRR6941643/SRR6941643.fastq.gz	Retinoic acid induced expression of Hnf1ß and Fzd4 is required for pancreas development in Xenopus laevis
PRJNA760351	8355	GSE183350	SRA1288414	ChIP-Seq	SRR15712090	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/090/SRR15712090/SRR15712090.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System assayed by 5hmC MeDIP and by ChIP-seq for Histone Markers
PRJNA448780	8355	GSE112718	SRA681856	RNA-Seq	SRR6941644	ftp.sra.ebi.ac.uk/vol1/fastq/SRR694/004/SRR6941644/SRR6941644.fastq.gz	Retinoic acid induced expression of Hnf1ß and Fzd4 is required for pancreas development in Xenopus laevis
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/028/SRR15712128/SRR15712128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/028/SRR15712128/SRR15712128_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA448780	8355	GSE112718	SRA681856	RNA-Seq	SRR6941645	ftp.sra.ebi.ac.uk/vol1/fastq/SRR694/005/SRR6941645/SRR6941645.fastq.gz	Retinoic acid induced expression of Hnf1ß and Fzd4 is required for pancreas development in Xenopus laevis
PRJNA448780	8355	GSE112718	SRA681856	RNA-Seq	SRR6941646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR694/006/SRR6941646/SRR6941646.fastq.gz	Retinoic acid induced expression of Hnf1ß and Fzd4 is required for pancreas development in Xenopus laevis
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/031/SRR15712131/SRR15712131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/031/SRR15712131/SRR15712131_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/033/SRR15712133/SRR15712133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/033/SRR15712133/SRR15712133_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA448780	8355	GSE112718	SRA681856	RNA-Seq	SRR6941648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR694/008/SRR6941648/SRR6941648.fastq.gz	Retinoic acid induced expression of Hnf1ß and Fzd4 is required for pancreas development in Xenopus laevis
PRJNA474192	8355	GSE115220	SRA713922	RNA-Seq	SRR7248486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/006/SRR7248486/SRR7248486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/006/SRR7248486/SRR7248486_2.fastq.gz	Etv6-dependent positive and negative gene regulatory network controls vegfa expression in vivo [RNA-seq]
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/035/SRR15712135/SRR15712135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/035/SRR15712135/SRR15712135_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA474192	8355	GSE115220	SRA713922	RNA-Seq	SRR7248488	ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/008/SRR7248488/SRR7248488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/008/SRR7248488/SRR7248488_2.fastq.gz	Etv6-dependent positive and negative gene regulatory network controls vegfa expression in vivo [RNA-seq]
PRJNA474199	8355	GSE115224	SRA713924	ChIP-Seq	SRR7248714	ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/004/SRR7248714/SRR7248714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/004/SRR7248714/SRR7248714_2.fastq.gz	Etv6-dependent positive and negative gene regulatory network controls vegfa expression in vivo [ChIP-seq]
PRJNA474199	8355	GSE115224	SRA713924	ChIP-Seq	SRR7248721	ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/001/SRR7248721/SRR7248721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/001/SRR7248721/SRR7248721_2.fastq.gz	Etv6-dependent positive and negative gene regulatory network controls vegfa expression in vivo [ChIP-seq]
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712136	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/036/SRR15712136/SRR15712136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/036/SRR15712136/SRR15712136_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA474199	8355	GSE115224	SRA713924	ChIP-Seq	SRR7248733	ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/003/SRR7248733/SRR7248733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR724/003/SRR7248733/SRR7248733_2.fastq.gz	Etv6-dependent positive and negative gene regulatory network controls vegfa expression in vivo [ChIP-seq]
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474087/SRR7474087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474087/SRR7474087_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/042/SRR15712142/SRR15712142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/042/SRR15712142/SRR15712142_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/008/SRR7474088/SRR7474088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/008/SRR7474088/SRR7474088_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/043/SRR15712143/SRR15712143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/043/SRR15712143/SRR15712143_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA760352	8355	GSE183355	SRA1288417	Bisulfite-Seq	SRR15712145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/045/SRR15712145/SRR15712145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR157/045/SRR15712145/SRR15712145_2.fastq.gz	Developmental and Injury-induced Changes in DNA Methylation in Regenerative versus Non-regenerative Regions of the Vertebrate (Xenopus laevis) Central Nervous System Characterized by Whole Genome Bisulfite Sequencing (WGBS)
PRJNA267016	8355	GSE63228	SRA200904	RNA-Seq	SRR1649302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/002/SRR1649302/SRR1649302.fastq.gz	Xenopus Piwi protein associated transcripts indicate regulation beyond transposons
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7474089/SRR7474089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7474089/SRR7474089_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA269132	8355	PRJNA269132	SRA207304	ChIP-Seq	SRR1691147	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/007/SRR1691147/SRR1691147.fastq.gz	Xenopus laevis
PRJNA269132	8355	PRJNA269132	SRA207304	ChIP-Seq	SRR1691150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/000/SRR1691150/SRR1691150.fastq.gz	Xenopus laevis
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7474099/SRR7474099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/009/SRR7474099/SRR7474099_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA269132	8355	PRJNA269132	SRA207304	ChIP-Seq	SRR1691155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/005/SRR1691155/SRR1691155.fastq.gz	Xenopus laevis
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7474100/SRR7474100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/000/SRR7474100/SRR7474100_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA269132	8355	PRJNA269132	SRA207304	ChIP-Seq	SRR1693853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/003/SRR1693853/SRR1693853.fastq.gz	Xenopus laevis
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/024/SRR17038024/SRR17038024.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7474102/SRR7474102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7474102/SRR7474102_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038025	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/025/SRR17038025/SRR17038025.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7474104/SRR7474104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/004/SRR7474104/SRR7474104_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/027/SRR17038027/SRR17038027.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/006/SRR7474106/SRR7474106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/006/SRR7474106/SRR7474106_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/028/SRR17038028/SRR17038028.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479857	8355	GSE116678	SRA733906	RNA-Seq	SRR7474107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474107/SRR7474107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474107/SRR7474107_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis after inhibition of production of NO.
PRJNA479858	8355	GSE116667	SRA733908	RNA-Seq	SRR7474115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/005/SRR7474115/SRR7474115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/005/SRR7474115/SRR7474115_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/032/SRR17038032/SRR17038032.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479858	8355	GSE116667	SRA733908	RNA-Seq	SRR7474117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474117/SRR7474117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/007/SRR7474117/SRR7474117_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038037	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/037/SRR17038037/SRR17038037.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA479858	8355	GSE116667	SRA733908	RNA-Seq	SRR7474118	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/008/SRR7474118/SRR7474118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/008/SRR7474118/SRR7474118_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis.
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038038	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/038/SRR17038038/SRR17038038.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA783542	8355	GSE189550	SRA1334898	RIP-Seq	SRR17038041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/041/SRR17038041/SRR17038041.fastq.gz	CPEB1-4 RIP-Seq in S.VI Xenopus laevis oocytes [RIP-seq]
PRJNA799304	8355	GSE194146	SRA1359739	RNA-Seq	SRR17690157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/057/SRR17690157/SRR17690157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/057/SRR17690157/SRR17690157_2.fastq.gz	RNA-seq Analysis of intestinal tubes from the Unfed and Fed Xenopus laevis tadpoles
PRJNA799304	8355	GSE194146	SRA1359739	RNA-Seq	SRR17690159	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/059/SRR17690159/SRR17690159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/059/SRR17690159/SRR17690159_2.fastq.gz	RNA-seq Analysis of intestinal tubes from the Unfed and Fed Xenopus laevis tadpoles
PRJNA799304	8355	GSE194146	SRA1359739	RNA-Seq	SRR17690161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/061/SRR17690161/SRR17690161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR176/061/SRR17690161/SRR17690161_2.fastq.gz	RNA-seq Analysis of intestinal tubes from the Unfed and Fed Xenopus laevis tadpoles
PRJNA802188	8355	GSE195790	SRA1364513	RNA-Seq	SRR17834855	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/055/SRR17834855/SRR17834855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/055/SRR17834855/SRR17834855_2.fastq.gz	Cell landscape of Xenopus laevis at single-cell resolution
PRJNA479858	8355	GSE116667	SRA733908	RNA-Seq	SRR7474122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7474122/SRR7474122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR747/002/SRR7474122/SRR7474122_2.fastq.gz	Gene expression during embryonic wound healing of Xenopus laevis.
PRJNA802188	8355	GSE195790	SRA1364513	RNA-Seq	SRR17834858	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/058/SRR17834858/SRR17834858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/058/SRR17834858/SRR17834858_2.fastq.gz	Cell landscape of Xenopus laevis at single-cell resolution
PRJNA480292	8355	GSE116819	SRA736036	RNA-Seq	SRR7500847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR750/007/SRR7500847/SRR7500847.fastq.gz	Transcriptome analysis of wild type and RAR deficient frog faces during development
PRJNA802197	8355	GSE195806	SRA1364546	RNA-Seq	SRR17835759	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/059/SRR17835759/SRR17835759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/059/SRR17835759/SRR17835759_2.fastq.gz	Role of maternal Wnt11b in cortical rotation and axis formation
PRJNA483070	8355	GSE117754	SRA745502	RNA-Seq	SRR7609577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR760/007/SRR7609577/SRR7609577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR760/007/SRR7609577/SRR7609577_2.fastq.gz	Critical roles of lysine demethylase Kdm3a in craniofacial and neural development during Xenopus embryogenesis
PRJNA483070	8355	GSE117754	SRA745502	RNA-Seq	SRR7609580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR760/000/SRR7609580/SRR7609580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR760/000/SRR7609580/SRR7609580_2.fastq.gz	Critical roles of lysine demethylase Kdm3a in craniofacial and neural development during Xenopus embryogenesis
PRJNA482685	8355	PRJNA482685	SRA750690	RNA-Seq	SRR7639585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/005/SRR7639585/SRR7639585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/005/SRR7639585/SRR7639585_2.fastq.gz	RNAseq for gene expression analysis from Ova for two frog species: Xenopus tropicalis and Oophaga pumilio Raw sequence reads
PRJNA802197	8355	GSE195806	SRA1364546	RNA-Seq	SRR17835760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/060/SRR17835760/SRR17835760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/060/SRR17835760/SRR17835760_2.fastq.gz	Role of maternal Wnt11b in cortical rotation and axis formation
PRJNA482685	8355	PRJNA482685	SRA750690	RNA-Seq	SRR7639586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639586/SRR7639586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR763/006/SRR7639586/SRR7639586_2.fastq.gz	RNAseq for gene expression analysis from Ova for two frog species: Xenopus tropicalis and Oophaga pumilio Raw sequence reads
PRJNA802197	8355	GSE195806	SRA1364546	RNA-Seq	SRR17835766	ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/066/SRR17835766/SRR17835766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR178/066/SRR17835766/SRR17835766_2.fastq.gz	Role of maternal Wnt11b in cortical rotation and axis formation
PRJNA191571	8355	PRJNA191571	SRA067910	RNA-Seq	SRR767784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR767/SRR767784/SRR767784.fastq.gz	Xenopus laevis strain:Female Transcriptome or Gene expression
PRJNA191571	8355	PRJNA191571	SRA067910	RNA-Seq	SRR768259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/SRR768259/SRR768259.fastq.gz	Xenopus laevis strain:Female Transcriptome or Gene expression
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/006/SRR7687956/SRR7687956.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA814100	8355	PRJNA814100	SRA1383683	OTHER	SRR18298883		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/007/SRR7687957/SRR7687957.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/008/SRR7687958/SRR7687958.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687963	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/003/SRR7687963/SRR7687963.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA814100	8355	PRJNA814100	SRA1383683	OTHER	SRR18298884		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA814100	8355	PRJNA814100	SRA1383802	OTHER	SRR18300867		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/009/SRR7687969/SRR7687969.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA814100	8355	PRJNA814100	SRA1384191	OTHER	SRR18310036		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA814100	8355	PRJNA814100	SRA1384190	OTHER	SRR18310037		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687971	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/001/SRR7687971/SRR7687971.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA814100	8355	PRJNA814100	SRA1384190	OTHER	SRR18310038		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687973	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/003/SRR7687973/SRR7687973.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/004/SRR7687974/SRR7687974.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/005/SRR7687975/SRR7687975.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA814100	8355	PRJNA814100	SRA1384374	OTHER	SRR18314676		Direct identification of A-to-I editing sites in native transcriptomes with nanopore sequencing
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/006/SRR7687976/SRR7687976.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/007/SRR7687977/SRR7687977.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
PRJNA819062	8355	GSE199254	SRA1390576	RNA-Seq	SRR18454957	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18454957/SRR18454957.fastq.gz	Transcriptome profiling of cytosol, endoplasmic reticulum (ER), and pellet fraction from the Xenopus laevis oocyte and mature egg
PRJNA485703	8355	GSE118454	SRA757532	RNA-Seq	SRR7687981	ftp.sra.ebi.ac.uk/vol1/fastq/SRR768/001/SRR7687981/SRR7687981.fastq.gz	Brief Local Application of Progesterone via a Wearable Bioreactor Induces Long-Term Regenerative Response in Adult Xenopus Hindlimb
